https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1622937600000,2021-06-06 00:00:00,AAVE/USDT,356.24000000,368.46000000,354.49000000,365.48000000,68754.66350000,24889692.04588000,56918
1622851200000,2021-06-05 00:00:00,AAVE/USDT,373.11000000,391.70000000,347.03000000,356.22000000,178930.13690000,66547425.81219100,180612
1622764800000,2021-06-04 00:00:00,AAVE/USDT,398.19000000,398.86000000,346.42000000,373.11000000,229261.99470000,84339158.27177000,205383
1622678400000,2021-06-03 00:00:00,AAVE/USDT,384.23000000,409.38000000,376.16000000,398.36000000,177686.94520000,70139683.68615200,214132
1622592000000,2021-06-02 00:00:00,AAVE/USDT,372.85000000,402.30000000,361.51000000,384.24000000,208923.16780000,80171518.97442100,215133
1622505600000,2021-06-01 00:00:00,AAVE/USDT,382.40000000,393.56000000,360.70000000,373.13000000,311375.34660000,117021562.56014100,315933
1622419200000,2021-05-31 00:00:00,AAVE/USDT,324.38000000,385.41000000,304.36000000,382.44000000,338881.08280000,118139646.42226300,318290
1622332800000,2021-05-30 00:00:00,AAVE/USDT,297.87000000,339.30000000,281.43000000,324.38000000,188588.28380000,59984265.54123300,166800
1622246400000,2021-05-29 00:00:00,AAVE/USDT,320.21000000,335.81000000,280.30000000,298.02000000,252141.73860000,77780908.13744200,186552
1622160000000,2021-05-28 00:00:00,AAVE/USDT,371.910,377.130,303.570,320.050,623804.4,210002091.0030,450680
1622073600000,2021-05-27 00:00:00,AAVE/USDT,415.070,415.590,364.540,371.880,545711.7,209872172.6180,392530
1621987200000,2021-05-26 00:00:00,AAVE/USDT,370.610,418.900,357.070,415.060,600471.2,228713291.9990,412123
1621900800000,2021-05-25 00:00:00,AAVE/USDT,387.400,404.970,320.780,370.560,833453.6,297672448.5320,573558
1621814400000,2021-05-24 00:00:00,AAVE/USDT,292.770,397.440,287.150,387.410,972045.5,329419570.9390,647787
1621728000000,2021-05-23 00:00:00,AAVE/USDT,334.190,350.500,207.150,292.820,1603327.2,436716410.2049,953714
1621641600000,2021-05-22 00:00:00,AAVE/USDT,372.490,382.230,309.050,334.130,922886.9,313452796.6030,624643
1621555200000,2021-05-21 00:00:00,AAVE/USDT,467.220,494.960,307.720,372.650,1121823.7,447687431.9310,738748
1621468800000,2021-05-20 00:00:00,AAVE/USDT,411.610,509.270,350.050,467.130,5080061.8,2258682373.8070,890087
1621382400000,2021-05-19 00:00:00,AAVE/USDT,627.990,649.410,253.560,411.690,4467262.6,2208184556.4096,1351114
1621296000000,2021-05-18 00:00:00,AAVE/USDT,573.090,666.800,562.420,627.870,1457028.8,919681754.1643,963351
1621209600000,2021-05-17 00:00:00,AAVE/USDT,528.110,594.690,470.340,573.030,1308749.4,715144384.3185,882216
1621123200000,2021-05-16 00:00:00,AAVE/USDT,517.350,563.620,479.000,528.240,721944.4,374425622.8211,474696
1621036800000,2021-05-15 00:00:00,AAVE/USDT,595.560,611.490,506.770,517.530,787783.8,438055722.7441,549883
1620950400000,2021-05-14 00:00:00,AAVE/USDT,509.000,635.950,506.090,595.410,1067785.6,614045606.9263,712389
1620864000000,2021-05-13 00:00:00,AAVE/USDT,514.560,622.100,450.000,509.230,2157163.1,1178295286.2022,1403200
1620777600000,2021-05-12 00:00:00,AAVE/USDT,457.450,599.800,455.940,515.200,2376284.6,1305490538.7312,1423118
1620691200000,2021-05-11 00:00:00,AAVE/USDT,433.659,459.400,417.448,457.500,342948.6,150352284.6186,241507
1620604800000,2021-05-10 00:00:00,AAVE/USDT,459.860,484.225,400.000,433.354,501423.4,228632288.7200,333840
1620518400000,2021-05-09 00:00:00,AAVE/USDT,466.904,469.666,440.958,459.835,302621.5,138293480.5463,224671
1620432000000,2021-05-08 00:00:00,AAVE/USDT,445.899,476.987,440.881,466.888,356918.4,163859246.5173,250082
1620345600000,2021-05-07 00:00:00,AAVE/USDT,453.466,468.361,431.932,445.998,387924.5,174981066.2427,258972
1620259200000,2021-05-06 00:00:00,AAVE/USDT,481.622,483.270,440.107,453.478,488506.6,225820815.6180,334922
1620172800000,2021-05-05 00:00:00,AAVE/USDT,448.328,486.390,440.006,481.675,448727.1,208618175.5910,327526
1620086400000,2021-05-04 00:00:00,AAVE/USDT,519.193,521.104,440.000,448.418,859375.4,411453360.6901,585044
1620000000000,2021-05-03 00:00:00,AAVE/USDT,483.007,536.739,481.843,519.246,582248.4,299389339.6161,429524
1619913600000,2021-05-02 00:00:00,AAVE/USDT,505.888,510.000,474.001,483.153,445470.7,217540003.7601,322802
1619827200000,2021-05-01 00:00:00,AAVE/USDT,444.980,513.676,436.422,505.889,638776.6,306756445.7304,452951
1619740800000,2021-04-30 00:00:00,AAVE/USDT,439.579,457.520,429.257,445.169,398309.4,175651350.5404,293339
1619654400000,2021-04-29 00:00:00,AAVE/USDT,460.855,463.500,423.515,439.447,454699.6,202491983.9474,355150
1619568000000,2021-04-28 00:00:00,AAVE/USDT,441.111,487.868,422.700,461.005,814654.5,374310697.9658,574557
1619481600000,2021-04-27 00:00:00,AAVE/USDT,405.949,450.688,394.149,441.081,629976.9,268584220.9708,436058
1619395200000,2021-04-26 00:00:00,AAVE/USDT,348.864,409.502,345.851,405.812,637979.7,248404892.9925,457869
1619308800000,2021-04-25 00:00:00,AAVE/USDT,317.342,354.093,313.100,348.845,426656.0,142744306.9709,315777
1619222400000,2021-04-24 00:00:00,AAVE/USDT,344.075,344.574,313.851,317.323,385029.4,126180948.3276,305172
1619136000000,2021-04-23 00:00:00,AAVE/USDT,359.952,372.516,303.000,344.026,814670.4,271164487.0551,548546
1619049600000,2021-04-22 00:00:00,AAVE/USDT,351.160,414.919,343.086,360.042,757035.8,288318588.4398,544440
1618963200000,2021-04-21 00:00:00,AAVE/USDT,360.548,385.113,341.424,351.373,426342.4,155169034.7278,315345
1618876800000,2021-04-20 00:00:00,AAVE/USDT,344.538,372.348,310.960,360.510,717439.2,246996327.9826,384089
1618790400000,2021-04-19 00:00:00,AAVE/USDT,382.002,399.002,340.819,344.495,1165642.8,432960318.4517,406783
1618704000000,2021-04-18 00:00:00,AAVE/USDT,425.824,429.982,227.699,382.106,1918019.7,696583724.7817,837189
1618617600000,2021-04-17 00:00:00,AAVE/USDT,441.704,464.106,419.122,425.825,427034.4,188216408.9350,303227
1618531200000,2021-04-16 00:00:00,AAVE/USDT,466.416,471.690,420.000,441.706,667271.6,297051336.2585,426433
1618444800000,2021-04-15 00:00:00,AAVE/USDT,429.087,493.331,423.755,466.361,1060768.8,484521383.1147,596671
1618358400000,2021-04-14 00:00:00,AAVE/USDT,400.078,432.165,385.234,428.919,868180.9,352495126.8425,468691
1618272000000,2021-04-13 00:00:00,AAVE/USDT,398.346,422.270,386.043,399.946,674307.0,271373771.3994,390700
1618185600000,2021-04-12 00:00:00,AAVE/USDT,372.665,418.799,365.000,398.331,778515.5,304248427.0174,421165
1618099200000,2021-04-11 00:00:00,AAVE/USDT,367.875,374.476,361.000,372.519,214583.6,79161242.9059,171462
1618012800000,2021-04-10 00:00:00,AAVE/USDT,359.584,376.919,356.700,367.812,288324.3,106564103.5163,204467
1617926400000,2021-04-09 00:00:00,AAVE/USDT,371.151,375.000,357.000,359.590,224638.8,82371458.1787,155066
1617840000000,2021-04-08 00:00:00,AAVE/USDT,349.406,371.560,347.313,371.178,328446.5,118578392.5738,204198
1617753600000,2021-04-07 00:00:00,AAVE/USDT,384.076,388.487,340.000,349.609,559197.8,201890921.7534,358273
1617667200000,2021-04-06 00:00:00,AAVE/USDT,399.256,415.950,379.381,384.046,535094.9,213433754.2757,317248
1617580800000,2021-04-05 00:00:00,AAVE/USDT,403.686,409.500,383.696,399.006,283617.4,113028341.4569,210318
1617494400000,2021-04-04 00:00:00,AAVE/USDT,379.665,412.354,370.000,403.704,283679.5,112048066.2578,206203
1617408000000,2021-04-03 00:00:00,AAVE/USDT,421.629,427.253,376.700,379.916,407572.6,164221661.3642,279585
1617321600000,2021-04-02 00:00:00,AAVE/USDT,383.036,424.483,378.093,421.565,395749.0,158811623.5774,267646
1617235200000,2021-04-01 00:00:00,AAVE/USDT,383.146,395.028,370.067,382.953,342675.2,131869047.0514,236800
1617148800000,2021-03-31 00:00:00,AAVE/USDT,377.949,394.729,356.000,383.345,574997.4,218084100.3353,341002
1617062400000,2021-03-30 00:00:00,AAVE/USDT,361.216,383.875,354.000,378.034,355297.7,132018991.7375,218655
1616976000000,2021-03-29 00:00:00,AAVE/USDT,347.697,368.593,344.742,361.282,321156.0,114802382.7815,206790
1616889600000,2021-03-28 00:00:00,AAVE/USDT,351.838,357.579,330.000,347.697,287376.4,99259523.6667,177615
1616803200000,2021-03-27 00:00:00,AAVE/USDT,358.442,362.361,340.012,351.839,249778.0,87197104.9122,175351
1616716800000,2021-03-26 00:00:00,AAVE/USDT,325.924,361.000,325.694,358.378,386741.8,134506622.3518,234572
1616630400000,2021-03-25 00:00:00,AAVE/USDT,308.230,333.431,298.091,326.127,432026.3,136562169.7657,243168
1616544000000,2021-03-24 00:00:00,AAVE/USDT,330.842,349.379,292.555,308.382,379565.8,124799461.9790,203998
1616457600000,2021-03-23 00:00:00,AAVE/USDT,336.218,345.752,325.750,330.828,293362.3,98912020.8147,181893
1616371200000,2021-03-22 00:00:00,AAVE/USDT,367.875,372.656,330.774,336.257,349148.1,124627353.4826,196968
1616284800000,2021-03-21 00:00:00,AAVE/USDT,370.570,376.575,360.000,367.842,224673.0,82699528.2319,148269
1616198400000,2021-03-20 00:00:00,AAVE/USDT,369.429,397.712,367.975,370.832,343700.7,132184564.5399,195163
1616112000000,2021-03-19 00:00:00,AAVE/USDT,363.497,380.147,353.629,369.684,298767.7,110711825.5411,170343
1616025600000,2021-03-18 00:00:00,AAVE/USDT,383.319,385.197,361.131,363.497,278084.0,103575659.0824,165991
1615939200000,2021-03-17 00:00:00,AAVE/USDT,370.948,384.861,358.000,383.201,332884.7,123332405.6140,191908
1615852800000,2021-03-16 00:00:00,AAVE/USDT,367.725,382.055,350.174,370.749,370292.1,135836353.8141,205703
1615766400000,2021-03-15 00:00:00,AAVE/USDT,380.703,391.537,352.814,367.811,396717.7,147945087.6841,232862
1615680000000,2021-03-14 00:00:00,AAVE/USDT,415.178,419.900,377.410,380.762,442738.8,173555063.1634,236550
1615593600000,2021-03-13 00:00:00,AAVE/USDT,374.474,429.628,359.925,414.966,539312.0,214491507.4756,272475
1615507200000,2021-03-12 00:00:00,AAVE/USDT,406.176,409.685,359.686,374.439,486347.1,185715221.3093,267290
1615420800000,2021-03-11 00:00:00,AAVE/USDT,406.594,416.243,387.577,406.192,414972.5,168072957.0117,235038
1615334400000,2021-03-10 00:00:00,AAVE/USDT,445.241,460.425,398.179,406.952,523975.2,224376361.6235,299895
1615248000000,2021-03-09 00:00:00,AAVE/USDT,437.608,453.431,417.487,445.133,422337.5,182820894.2281,233191
1615161600000,2021-03-08 00:00:00,AAVE/USDT,414.771,438.500,391.493,437.608,526709.3,217908348.3424,286303
1615075200000,2021-03-07 00:00:00,AAVE/USDT,388.165,419.990,384.150,414.765,452360.0,182850472.5433,258736
1614988800000,2021-03-06 00:00:00,AAVE/USDT,367.292,391.221,352.115,388.119,247320.7,91612194.3319,172063
1614902400000,2021-03-05 00:00:00,AAVE/USDT,374.695,377.287,340.000,367.408,325566.5,116252181.8012,179888
1614816000000,2021-03-04 00:00:00,AAVE/USDT,396.758,411.432,365.816,374.408,410546.4,159684465.8712,213727
1614729600000,2021-03-03 00:00:00,AAVE/USDT,391.509,420.140,383.989,396.551,397737.7,160759521.5904,202859
1614643200000,2021-03-02 00:00:00,AAVE/USDT,385.707,419.159,374.711,391.383,580928.3,228776290.0877,287422
1614556800000,2021-03-01 00:00:00,AAVE/USDT,354.543,389.563,350.703,385.591,522257.1,195660432.9604,262382
1614470400000,2021-02-28 00:00:00,AAVE/USDT,332.955,366.476,300.023,354.498,469786.8,154525800.4563,227725
1614384000000,2021-02-27 00:00:00,AAVE/USDT,323.271,350.000,323.267,333.032,313408.2,106019278.9981,158521
1614297600000,2021-02-26 00:00:00,AAVE/USDT,339.321,354.762,304.000,323.417,512070.6,169113409.5496,226588
1614211200000,2021-02-25 00:00:00,AAVE/USDT,367.131,389.237,335.151,339.285,422997.1,155585084.6509,199308
1614124800000,2021-02-24 00:00:00,AAVE/USDT,364.398,406.400,341.608,366.993,603890.1,230497097.1941,303782
1614038400000,2021-02-23 00:00:00,AAVE/USDT,400.824,404.829,280.000,364.411,1089692.9,368585469.4064,547749
1613952000000,2021-02-22 00:00:00,AAVE/USDT,437.927,452.589,331.660,401.031,836659.3,340661322.6495,413634
1613865600000,2021-02-21 00:00:00,AAVE/USDT,441.297,457.000,420.000,437.748,474950.0,209487995.1364,253045
1613779200000,2021-02-20 00:00:00,AAVE/USDT,420.444,504.411,405.461,441.261,1154939.1,534333490.4750,586893
1613692800000,2021-02-19 00:00:00,AAVE/USDT,442.463,449.542,406.000,420.365,518975.7,222737892.6041,253492
1613606400000,2021-02-18 00:00:00,AAVE/USDT,452.108,480.919,435.055,442.217,411254.2,189737430.7059,207289
1613520000000,2021-02-17 00:00:00,AAVE/USDT,433.777,474.521,399.376,451.677,624599.9,270859530.4051,290371
1613433600000,2021-02-16 00:00:00,AAVE/USDT,456.997,480.384,420.261,433.691,464198.5,207601130.0480,234302
1613347200000,2021-02-15 00:00:00,AAVE/USDT,469.794,498.500,360.000,456.364,807962.0,362821219.1157,406719
1613260800000,2021-02-14 00:00:00,AAVE/USDT,496.862,512.199,460.846,469.441,378473.9,183509633.6420,195555
1613174400000,2021-02-13 00:00:00,AAVE/USDT,528.999,546.331,485.000,496.585,422300.8,215627404.7754,226012
1613088000000,2021-02-12 00:00:00,AAVE/USDT,517.922,548.700,500.000,529.000,397569.2,207742495.7216,221989
1613001600000,2021-02-11 00:00:00,AAVE/USDT,523.720,544.624,507.053,517.458,377826.3,198876396.9119,233112
1612915200000,2021-02-10 00:00:00,AAVE/USDT,490.135,584.832,460.000,523.833,881712.1,468688479.6520,504742
1612828800000,2021-02-09 00:00:00,AAVE/USDT,491.504,514.448,471.144,490.233,521960.4,257349381.6638,303179
1612742400000,2021-02-08 00:00:00,AAVE/USDT,473.364,532.332,462.183,491.504,853659.8,426881476.4198,442182
1612656000000,2021-02-07 00:00:00,AAVE/USDT,474.977,482.680,392.496,473.334,783237.5,346084173.2083,441518
1612569600000,2021-02-06 00:00:00,AAVE/USDT,507.801,513.341,433.165,475.062,876430.1,415092619.0516,503895
1612483200000,2021-02-05 00:00:00,AAVE/USDT,467.003,549.990,465.203,507.413,929623.6,471353966.1049,509386
1612396800000,2021-02-04 00:00:00,AAVE/USDT,384.209,522.900,383.998,466.853,2134631.9,954318134.3753,983358
1612310400000,2021-02-03 00:00:00,AAVE/USDT,303.339,388.514,301.492,384.168,624205.5,211347537.4077,258290
1612224000000,2021-02-02 00:00:00,AAVE/USDT,295.422,310.380,286.000,303.288,360107.3,106684277.1021,150173
1612137600000,2021-02-01 00:00:00,AAVE/USDT,300.021,307.127,284.000,295.759,332425.7,98190510.8684,139286
1612051200000,2021-01-31 00:00:00,AAVE/USDT,315.445,320.596,293.000,300.369,284945.1,86984891.9188,129426
1611964800000,2021-01-30 00:00:00,AAVE/USDT,288.355,323.798,282.559,315.496,458268.3,138869311.6854,198725
1611878400000,2021-01-29 00:00:00,AAVE/USDT,298.300,308.971,271.901,288.649,499039.2,144844126.8848,205811
1611792000000,2021-01-28 00:00:00,AAVE/USDT,286.320,310.057,274.970,298.549,582892.7,169273539.0513,232159
1611705600000,2021-01-27 00:00:00,AAVE/USDT,277.821,299.423,255.000,286.320,943300.9,261059287.4730,380993
1611619200000,2021-01-26 00:00:00,AAVE/USDT,247.821,288.145,240.691,277.765,744209.4,197238201.5930,318392
1611532800000,2021-01-25 00:00:00,AAVE/USDT,264.752,283.229,237.001,247.947,693947.9,179719071.7636,303362
1611446400000,2021-01-24 00:00:00,AAVE/USDT,213.697,289.434,212.514,264.705,941421.4,236535026.3619,366869
1611360000000,2021-01-23 00:00:00,AAVE/USDT,189.649,220.423,185.568,213.996,432515.4,88512900.5479,158421
1611273600000,2021-01-22 00:00:00,AAVE/USDT,160.169,199.278,147.608,189.581,498901.1,89695820.2200,186165
1611187200000,2021-01-21 00:00:00,AAVE/USDT,197.368,199.894,155.270,160.343,784069.4,136630493.9729,261931
1611100800000,2021-01-20 00:00:00,AAVE/USDT,186.093,200.000,171.710,197.316,506746.4,94340234.6093,192532
1611014400000,2021-01-19 00:00:00,AAVE/USDT,200.934,210.000,184.845,186.000,507893.3,101401758.4560,195915
1610928000000,2021-01-18 00:00:00,AAVE/USDT,186.591,201.313,180.520,200.944,360441.3,68344353.2432,145299
1610841600000,2021-01-17 00:00:00,AAVE/USDT,181.324,199.322,174.475,186.482,502759.5,95097816.1837,193811
1610755200000,2021-01-16 00:00:00,AAVE/USDT,166.534,203.940,166.368,181.145,759378.8,142242686.0383,269876
1610668800000,2021-01-15 00:00:00,AAVE/USDT,147.935,168.685,139.900,166.525,516672.7,79897223.9298,190186
1610582400000,2021-01-14 00:00:00,AAVE/USDT,146.781,154.911,139.321,147.766,388745.4,56828046.3088,142998
1610496000000,2021-01-13 00:00:00,AAVE/USDT,127.747,147.989,120.128,146.778,703756.9,96312121.1200,219965
1610409600000,2021-01-12 00:00:00,AAVE/USDT,114.368,136.146,109.109,127.740,639823.6,79196652.7587,204962
1610323200000,2021-01-11 00:00:00,AAVE/USDT,126.980,127.609,94.000,114.329,901316.6,99306738.2426,278890
1610236800000,2021-01-10 00:00:00,AAVE/USDT,117.802,137.000,111.072,126.987,684657.4,85679606.7259,218407
1610150400000,2021-01-09 00:00:00,AAVE/USDT,110.795,119.548,106.062,117.674,346692.4,39411942.2585,123276
1610064000000,2021-01-08 00:00:00,AAVE/USDT,115.339,120.040,100.240,110.686,523636.3,57956243.9744,195902
1609977600000,2021-01-07 00:00:00,AAVE/USDT,115.816,131.000,107.000,115.235,726395.4,86455380.6565,249608
1609891200000,2021-01-06 00:00:00,AAVE/USDT,119.866,121.023,107.856,115.719,485974.6,56106610.9642,174245
1609804800000,2021-01-05 00:00:00,AAVE/USDT,114.344,124.279,98.653,119.800,843809.1,95516361.3370,271640
1609718400000,2021-01-04 00:00:00,AAVE/USDT,94.183,115.590,85.932,114.322,1108493.1,113647018.0448,301713
1609632000000,2021-01-03 00:00:00,AAVE/USDT,85.911,95.680,81.338,94.185,490412.4,43679148.9712,120659
1609545600000,2021-01-02 00:00:00,AAVE/USDT,90.940,92.200,82.573,85.888,350675.1,30192376.5866,96482
1609459200000,2021-01-01 00:00:00,AAVE/USDT,88.581,91.000,84.652,90.909,368132.6,32360814.1630,95220
1609372800000,2020-12-31 00:00:00,AAVE/USDT,81.135,88.801,78.341,88.503,371053.0,31293694.2436,99641
1609286400000,2020-12-30 00:00:00,AAVE/USDT,78.217,85.670,77.322,81.117,375468.0,30872146.6324,106980
1609200000000,2020-12-29 00:00:00,AAVE/USDT,81.931,83.200,75.007,78.169,246245.7,19287927.4545,73337
1609113600000,2020-12-28 00:00:00,AAVE/USDT,76.944,86.148,76.160,81.887,368776.9,30450908.7028,99899
1609027200000,2020-12-27 00:00:00,AAVE/USDT,75.180,82.100,72.730,76.919,435249.2,33667050.6856,114034
1608940800000,2020-12-26 00:00:00,AAVE/USDT,79.743,80.064,73.808,75.212,260191.6,19997876.9286,77707
1608854400000,2020-12-25 00:00:00,AAVE/USDT,80.558,82.000,75.964,79.742,300530.6,23644948.0988,87246
1608768000000,2020-12-24 00:00:00,AAVE/USDT,75.428,80.579,71.020,80.562,519317.6,39239409.5178,132717
1608681600000,2020-12-23 00:00:00,AAVE/USDT,84.348,84.538,62.748,75.431,647771.9,49110486.1826,155918
1608595200000,2020-12-22 00:00:00,AAVE/USDT,80.860,86.321,75.628,84.345,469667.7,38274962.4417,113193
1608508800000,2020-12-21 00:00:00,AAVE/USDT,85.782,88.101,77.523,80.842,436955.5,35934117.6470,109189
1608422400000,2020-12-20 00:00:00,AAVE/USDT,89.043,90.285,83.766,85.767,573747.9,49885174.3278,123448
1608336000000,2020-12-19 00:00:00,AAVE/USDT,90.484,96.463,88.017,89.093,740578.4,68440891.6240,153359
1608249600000,2020-12-18 00:00:00,AAVE/USDT,85.093,90.557,81.807,90.435,430320.3,36899849.7983,107028
1608163200000,2020-12-17 00:00:00,AAVE/USDT,87.589,90.627,82.869,85.077,693440.8,59905810.9783,162729
1608076800000,2020-12-16 00:00:00,AAVE/USDT,87.188,89.940,80.159,87.618,779265.5,66343821.5914,174147
1607990400000,2020-12-15 00:00:00,AAVE/USDT,86.511,89.105,84.300,87.150,596280.8,51832686.8449,133767
1607904000000,2020-12-14 00:00:00,AAVE/USDT,83.908,91.974,79.828,86.423,753021.6,64140022.1760,164887
1607817600000,2020-12-13 00:00:00,AAVE/USDT,77.856,85.000,76.648,83.960,454933.9,37192512.3427,107079
1607731200000,2020-12-12 00:00:00,AAVE/USDT,74.814,80.300,74.628,77.859,492617.8,38523549.8257,106121
1607644800000,2020-12-11 00:00:00,AAVE/USDT,76.612,79.000,70.724,74.792,749903.5,55673564.3182,164488
1607558400000,2020-12-10 00:00:00,AAVE/USDT,82.561,83.090,75.766,76.542,527906.1,41753606.5081,127623
1607472000000,2020-12-09 00:00:00,AAVE/USDT,80.186,86.500,75.030,82.560,802766.7,65250855.0725,176454
1607385600000,2020-12-08 00:00:00,AAVE/USDT,90.833,91.311,77.995,80.198,895814.4,76434854.7805,187773
1607299200000,2020-12-07 00:00:00,AAVE/USDT,87.956,95.619,86.778,90.815,773110.6,71173821.1343,194719
1607212800000,2020-12-06 00:00:00,AAVE/USDT,92.715,93.154,84.650,87.920,431619.5,37949393.2737,108841
1607126400000,2020-12-05 00:00:00,AAVE/USDT,80.774,92.900,79.500,92.770,581951.5,50760231.7982,143760
1607040000000,2020-12-04 00:00:00,AAVE/USDT,91.656,92.954,79.210,80.843,794550.2,69079085.1416,181665
1606953600000,2020-12-03 00:00:00,AAVE/USDT,86.674,94.490,83.000,91.640,1002878.7,89051121.1398,210210
1606867200000,2020-12-02 00:00:00,AAVE/USDT,74.126,91.041,71.752,86.714,1193600.8,99634059.4040,249172
1606780800000,2020-12-01 00:00:00,AAVE/USDT,76.197,79.236,69.000,74.215,913118.6,68681415.9291,190570
1606694400000,2020-11-30 00:00:00,AAVE/USDT,68.991,80.000,68.984,76.146,1213232.6,91566686.2059,255263
1606608000000,2020-11-29 00:00:00,AAVE/USDT,63.827,69.900,61.646,68.978,471829.4,31153322.0111,102455
1606521600000,2020-11-28 00:00:00,AAVE/USDT,60.897,66.406,58.786,63.795,407067.1,25435473.7770,88127
1606435200000,2020-11-27 00:00:00,AAVE/USDT,64.393,69.310,56.153,60.843,830538.4,51992761.3724,165144
1606348800000,2020-11-26 00:00:00,AAVE/USDT,61.712,65.326,47.343,64.339,1906559.6,110564347.2658,348526
1606262400000,2020-11-25 00:00:00,AAVE/USDT,66.896,68.033,59.208,61.670,619501.1,39980793.1479,131032
1606176000000,2020-11-24 00:00:00,AAVE/USDT,72.737,75.880,66.230,66.843,776510.8,54727898.4243,164292
1606089600000,2020-11-23 00:00:00,AAVE/USDT,68.879,74.442,65.733,72.671,764335.7,54137036.9732,166177
1606003200000,2020-11-22 00:00:00,AAVE/USDT,70.840,75.140,63.000,68.899,965137.5,66570212.3851,192787
1605916800000,2020-11-21 00:00:00,AAVE/USDT,75.187,77.450,68.015,70.838,907105.2,66790584.7674,201014
1605830400000,2020-11-20 00:00:00,AAVE/USDT,76.425,83.016,74.500,75.134,960583.7,75335733.4519,213583
1605744000000,2020-11-19 00:00:00,AAVE/USDT,75.398,81.739,70.320,76.429,1277425.2,97032417.2636,269727
1605657600000,2020-11-18 00:00:00,AAVE/USDT,79.493,80.562,67.200,75.395,1381302.9,102268826.6786,277400
1605571200000,2020-11-17 00:00:00,AAVE/USDT,73.045,80.320,68.750,79.463,1326453.1,97964287.5398,268885
1605484800000,2020-11-16 00:00:00,AAVE/USDT,64.262,74.637,60.900,73.052,1697466.0,116452225.3784,433449
1605398400000,2020-11-15 00:00:00,AAVE/USDT,66.849,71.250,59.350,64.244,1659104.6,110459132.5964,416223
1605312000000,2020-11-14 00:00:00,AAVE/USDT,63.536,68.980,57.818,66.796,1702080.7,106679325.9971,429653
1605225600000,2020-11-13 00:00:00,AAVE/USDT,51.936,66.333,51.176,63.551,2553132.5,155543336.0637,570931
1605139200000,2020-11-12 00:00:00,AAVE/USDT,54.598,59.950,50.500,51.854,2076670.8,114541889.5949,426485
1605052800000,2020-11-11 00:00:00,AAVE/USDT,66.942,69.100,53.458,54.523,2794269.3,165597594.8419,585150
1604966400000,2020-11-10 00:00:00,AAVE/USDT,55.237,71.000,52.880,66.989,2987176.4,187197282.4323,569122
1604880000000,2020-11-09 00:00:00,AAVE/USDT,53.860,59.080,49.303,55.204,2787646.4,150852942.2214,550678
1604793600000,2020-11-08 00:00:00,AAVE/USDT,44.435,54.794,42.511,53.852,2223200.6,108697194.6058,398471
1604707200000,2020-11-07 00:00:00,AAVE/USDT,38.554,52.180,38.327,44.476,2263347.2,99554516.9962,409852
1604620800000,2020-11-06 00:00:00,AAVE/USDT,30.875,40.950,30.746,38.546,1813531.6,66292574.0035,333959
1604534400000,2020-11-05 00:00:00,AAVE/USDT,27.694,32.275,25.887,30.895,814585.5,23553735.4491,224256
1604448000000,2020-11-04 00:00:00,AAVE/USDT,28.110,28.504,25.970,27.689,627055.8,17289877.5772,214502
1604361600000,2020-11-03 00:00:00,AAVE/USDT,29.672,30.085,27.323,28.105,634308.2,17970577.0240,199829
1604275200000,2020-11-02 00:00:00,AAVE/USDT,30.732,34.175,29.117,29.672,1107448.8,34603293.2362,237443
1604188800000,2020-11-01 00:00:00,AAVE/USDT,29.691,30.990,28.470,30.727,440488.4,13035772.5475,137065
1604102400000,2020-10-31 00:00:00,AAVE/USDT,31.060,32.900,29.524,29.696,584511.2,17984439.9402,184055
1604016000000,2020-10-30 00:00:00,AAVE/USDT,29.222,31.990,27.730,31.055,809945.4,24439268.1674,211713
1603929600000,2020-10-29 00:00:00,AAVE/USDT,32.451,33.263,28.101,29.236,686524.2,20931489.2732,197510
1603843200000,2020-10-28 00:00:00,AAVE/USDT,34.924,35.811,31.963,32.430,568749.4,19023500.5524,187013
1603756800000,2020-10-27 00:00:00,AAVE/USDT,35.960,39.000,34.356,34.933,603617.2,22039911.5575,186284
1603670400000,2020-10-26 00:00:00,AAVE/USDT,37.859,39.212,35.018,35.958,524933.2,19681444.6831,190012
1603584000000,2020-10-25 00:00:00,AAVE/USDT,39.420,40.953,37.243,37.866,592037.6,23246191.8608,191633
1603497600000,2020-10-24 00:00:00,AAVE/USDT,41.441,42.389,38.618,39.397,617193.9,24962323.7278,192600
1603411200000,2020-10-23 00:00:00,AAVE/USDT,37.892,42.698,37.043,41.428,797946.0,31960151.1480,222218
1603324800000,2020-10-22 00:00:00,AAVE/USDT,35.087,39.748,33.509,37.948,614126.9,22595087.6582,190098
1603238400000,2020-10-21 00:00:00,AAVE/USDT,32.095,37.099,31.716,35.107,542288.7,18772337.0993,189561
1603152000000,2020-10-20 00:00:00,AAVE/USDT,36.083,36.474,31.889,32.135,640193.9,21897612.2788,208359
1603065600000,2020-10-19 00:00:00,AAVE/USDT,40.746,41.009,35.828,36.075,398700.9,15422698.4704,170855
1602979200000,2020-10-18 00:00:00,AAVE/USDT,41.379,41.400,39.455,40.795,370900.1,14959792.9716,164380
1602892800000,2020-10-17 00:00:00,AAVE/USDT,39.415,43.329,38.460,41.393,385497.7,15876495.0231,167078
1602806400000,2020-10-16 00:00:00,AAVE/USDT,44.550,45.040,37.510,39.390,282456.7,11582368.0362,128123
